SOCbp,OCV_V_15C,R0_ohm_15C,R1_ohm_15C,C1_F_15C,tau1_s_15C,R2_ohm_15C,C2_F_15C,tau2_s_15C,OCV_V_45C,R0_ohm_45C,R1_ohm_45C,C1_F_45C,tau1_s_45C,R2_ohm_45C,C2_F_45C,tau2_s_45C
0.05,3.1357195925370296,0.00295523377237883,0.0009860449232887644,353.1295513100528,0.3482016013325168,0.004867319316824695,4237.189138605828,20.623752543375936,3.0758045467770563,0.0018677712769493498,0.00022990976534990992,1357.9477330921104,0.3122054446726492,0.007671997822646683,4180.849036222987,32.07546470271724
0.055,3.1463242467382275,0.00295523377237883,0.0009860449232887644,353.1295513100528,0.3482016013325168,0.004867319316824695,4237.189138605828,20.623752543375936,3.092578861142133,0.0018594230170701678,0.00021980981423087642,1435.3752780754403,0.3155095732253551,0.007271349143497382,4295.178196420578,31.231740299711404
0.06,3.156928900939425,0.00295523377237883,0.0009860449232887644,353.1295513100528,0.3482016013325168,0.004867319316824695,4237.189138605828,20.623752543375936,3.1053957919410338,0.0018510747571909858,0.00020970986311184294,1520.2608835237788,0.31881370177806106,0.006870700464348081,4422.841026819367,30.388015896705564
0.065,3.1675335551406225,0.00295523377237883,0.0009860449232887644,353.1295513100528,0.3482016013325168,0.004867319316824695,4237.189138605828,20.623752543375936,3.1155006372553395,0.0018427264973118038,0.00019960991199280943,1613.7366482200075,0.32211783033076696,0.00647005178519878,4566.314532642034,29.544291493699724
0.07,3.17813820934182,0.00295523377237883,0.0009860449232887644,353.1295513100528,0.3482016013325168,0.004867319316824695,4237.189138605828,20.623752543375936,3.125605482569645,0.0018343782374326217,0.00018950996087377592,1717.176012189786,0.3254219588834729,0.006069403106049479,4728.729759617966,28.700567090693887
0.075,3.18593738105777,0.00295523377237883,0.0009860449232887644,353.1295513100528,0.3482016013325168,0.004867319316824695,4237.189138605828,20.623752543375936,3.1357103278839507,0.0018260299775534397,0.00017941000975474244,1832.2616886624935,0.3287260874361788,0.005668754426900178,4914.102921004622,27.856842687688047
0.08,3.193288003140519,0.00295523377237883,0.0009860449232887644,353.1295513100528,0.3482016013325168,0.004867319316824695,4237.189138605828,20.623752543375936,3.145815173198256,0.0018176817176742577,0.00016931005863570894,1961.0779103401526,0.33203021598888477,0.005268105747750877,5127.671990300303,27.013118284682207
0.085,3.200638625223268,0.00295523377237883,0.0009860449232887644,353.1295513100528,0.3482016013325168,0.004867319316824695,4237.189138605828,20.623752543375936,3.1559200185125618,0.0018093482516515999,0.00015950293161896397,2102.9727585888777,0.33543032010974577,0.004877495586184222,5370.489014972297,26.194536466178228
0.09,3.207989247306017,0.00295523377237883,0.0009860449232887644,353.1295513100528,0.3482016013325168,0.004867319316824695,4237.189138605828,20.623752543375936,3.166024863826867,0.001801435678330014,0.00015802679842720672,2161.4117421220462,0.34156097769051835,0.004772486327478542,5467.019097368096,26.091273894253316
0.095,3.215339869388766,0.0029530155346437948,0.000974776804704685,357.2812207215002,0.3482694467158932,0.004811226681943136,4261.607943926187,20.503561847798498,3.176129709141173,0.0017935231050084282,0.0001565506652354495,2220.9527806756278,0.34769163527129093,0.004667477068772862,5567.8926622259705,25.9880113223284
0.1,3.2226904914715155,0.002946787160338784,0.0009431381488715306,369.46861241461835,0.34845994317885615,0.004653729620073385,4333.317943398116,20.166090066387294,3.186234554455478,0.001785610531686842,0.00015507453204369228,2281.6273451811803,0.3538222928520635,0.0045624678100671815,5673.409616893788,25.884748750403485
